loan_id,disbursement_date,expire_date,is_employed,loan_amount,number_of_defaults,outstanding_balance,interest_rate,age,remaining_term,salary,sector,currency,loan_status
3363,2020-03-16,2020-08-29,1.0,38822.117503957335,8.0,6036.371769244624,0.07717358598710435,28.0,25.0,15942.663955521431,Services,AUD,Non-Default
3364,2020-08-09,2020-09-08,1.0,20798.98462917093,4.0,1197.2313931410495,0.24663024470759293,27.0,42.0,-9095.934661835328,IT,AUD,Non-Default
3365,2020-11-04,2021-01-04,0.0,2021.6710723861042,4.0,22435.8673574582,0.22403299451511755,56.0,12.0,-887.7866025492513,Agriculture,AUD,Non-Default
3366,2021-02-09,2021-05-10,1.0,40224.64634499978,1.0,3906.120818254607,0.07584812148380396,48.0,29.0,-1868.523830176965,Manufacturing,AUD,Non-Default
3367,2022-03-08,2022-05-26,1.0,2555.0950699170194,9.0,23811.367511180113,0.20988089538124716,61.0,20.0,-3049.804951062075,Agriculture,USD,Non-Default
3368,2020-12-18,2021-01-25,1.0,6032.839908247032,0.0,5287.415014507177,0.10147611193939739,60.0,18.0,6089.743520520606,Manufacturing,ZWL,Default
3369,2022-12-25,2023-05-09,1.0,24348.206036637537,8.0,14733.62979475121,0.17330517744368426,29.0,39.0,-8734.308333429648,Agriculture,ZWL,Default
3370,2022-08-03,2022-10-12,1.0,18558.96024912969,9.0,3765.1378820582127,0.06513282017029043,52.0,41.0,14841.355031471183,IT,ZWL,nan
3371,2022-10-20,2023-06-12,1.0,33708.29722986857,9.0,21321.289867761574,0.14298810909486462,22.0,2.0,6607.570381700316,Services,USD,Non-Default
3372,2022-05-01,2022-08-26,1.0,22320.301034182852,4.0,19321.49164577335,0.15081308969530474,39.0,14.0,13201.92975608701,Agriculture,ZWL,Non-Default
3373,2022-12-20,2023-08-24,1.0,11894.646356814292,8.0,18010.633235605892,0.14333232375827906,25.0,9.0,10509.414846649299,IT,USD,Non-Default
3374,2020-11-12,2021-05-09,1.0,13548.446759018176,2.0,16652.693593318618,0.15776261264515443,38.0,53.0,-5545.421889339641,Manufacturing,EUR,Default
3375,2020-10-17,2021-04-11,0.0,13291.036756519123,6.0,20030.294778644606,0.01285100318804119,38.0,55.0,2556.8037221673785,IT,GBP,Non-Default
3376,2022-10-20,2022-12-31,0.0,34250.03437344857,5.0,496.44196166521715,0.15048241195539558,33.0,27.0,11287.985495120203,IT,AUD,Default
3377,2021-12-26,2022-11-14,0.0,38712.40790960195,8.0,371.00726685485364,0.17390799020223105,43.0,28.0,17912.570398850403,Manufacturing,ZWL,Non-Default
3378,2022-07-13,2022-08-30,1.0,44134.67428314632,5.0,259.2420101121251,0.2380875139097981,48.0,11.0,-6589.587275533389,Agriculture,GBP,Non-Default
3379,2021-10-07,2022-06-26,1.0,7901.840058678323,2.0,7626.496813029142,0.1468246706717355,25.0,52.0,-1681.9827186372422,Manufacturing,ZWL,Non-Default
3380,2020-06-30,2021-06-26,1.0,43576.34163139937,8.0,4518.376628291812,0.08523754230186877,44.0,12.0,17247.39443150375,Manufacturing,EUR,Non-Default
3381,2020-04-24,2021-03-05,1.0,29105.252659535578,6.0,767.6235375584816,0.20354864942789663,25.0,41.0,11861.719867676147,Retail,EUR,Default
3382,2022-10-18,2022-11-28,1.0,46988.78768420568,5.0,12663.437811355147,0.023833566724237087,64.0,17.0,-7167.18957039995,Manufacturing,EUR,Non-Default
3383,2022-07-25,2022-11-11,1.0,26744.6268595186,6.0,21486.963930664042,0.22544790218769858,42.0,15.0,5285.12133299882,Agriculture,EUR,Default
3384,2022-01-01,2022-11-18,1.0,27852.12347855891,6.0,8823.222919720463,0.07597929175600389,24.0,42.0,-1226.3925082504684,Retail,USD,Default
3385,2022-01-16,2022-05-27,1.0,29167.968665124023,3.0,16711.22007215712,0.026321918130696426,21.0,11.0,6762.492846098343,IT,USD,Non-Default
3386,2020-05-18,2020-12-26,0.0,25236.767834900795,3.0,15711.235317442623,0.10633076673518281,29.0,14.0,11545.3030957995,Manufacturing,EUR,Non-Default
3387,2022-08-16,2022-10-03,1.0,38058.46750588748,1.0,22171.6533243442,0.22630110655132135,19.0,42.0,14692.267151506134,Retail,EUR,Default
3388,2020-02-21,2020-11-29,1.0,5328.940681593799,5.0,13007.470501019998,0.05611846052397783,53.0,48.0,-3047.2099307511853,Services,ZWL,nan
3389,2021-07-07,2022-03-09,1.0,6640.630588351269,0.0,593.7047290037045,0.17994547441861442,60.0,26.0,-2328.7774917848856,IT,EUR,Default
3390,2022-12-23,2023-11-08,1.0,26788.537498572496,2.0,10196.759925737473,0.05365036935893147,61.0,50.0,-9691.412590757524,Services,ZWL,Non-Default
3391,2021-12-01,2022-05-02,1.0,29123.41655704069,5.0,260.32229074801404,0.13078663370052238,43.0,58.0,-2106.0209877463176,Retail,AUD,Default
3392,2022-01-30,2022-03-06,0.0,28956.563358701005,0.0,20197.885678827013,0.16551553280449655,35.0,11.0,9382.65681847166,Manufacturing,EUR,Default
3393,2020-02-26,2020-07-13,0.0,30565.0401679708,9.0,17666.703610721932,0.12626189215775988,43.0,46.0,5006.345453408172,Agriculture,ZWL,nan
3394,2022-04-27,2022-07-09,1.0,2173.357464320979,0.0,23422.004496085625,0.03525507442636641,48.0,2.0,-3616.3409492674855,IT,EUR,Non-Default
3395,2020-11-22,2021-06-28,0.0,9561.326069273231,8.0,14891.09438993581,0.02974175419399503,56.0,29.0,-6838.3019866607865,Retail,USD,Non-Default
3396,2022-03-18,2022-11-24,,25128.080874089766,9.0,24278.82085563975,0.1879023619087729,32.0,20.0,-6464.3933145785595,Manufacturing,USD,Non-Default
3397,2020-12-27,2021-10-29,0.0,28608.918203130168,4.0,19861.317417309332,0.21042321450789392,47.0,48.0,2236.900381075582,Retail,ZWL,Default
3398,2020-07-23,2021-05-23,0.0,21455.961763347186,6.0,3791.1963798996408,0.053268002794652804,48.0,27.0,17041.569544192982,Agriculture,ZWL,nan
3399,2021-06-10,2022-01-12,1.0,28158.602869176433,8.0,11819.982165985455,0.12463703470458963,49.0,8.0,4691.081190628847,IT,USD,Non-Default
3400,2020-06-27,2021-03-20,1.0,17557.900074971047,9.0,2099.165166487975,0.06562375969697308,24.0,25.0,5694.288169407197,Retail,ZWL,Non-Default
3401,2020-02-02,2020-04-03,1.0,31709.707780490415,3.0,16360.628449812148,0.2307929522112472,46.0,30.0,5469.125718545145,Manufacturing,AUD,Non-Default
3402,2022-11-20,2023-06-05,1.0,41641.75305131207,2.0,13163.579720223901,0.05026233472457494,35.0,20.0,12979.22875147692,Manufacturing,ZWL,Non-Default
3403,2021-11-30,2022-02-17,,26834.634814471818,3.0,12275.938672115113,0.1113304937618288,34.0,47.0,5760.317649553033,Retail,ZWL,Default
3404,2021-04-13,2021-12-07,1.0,38574.66934624429,8.0,3594.9688775536006,0.220948664868615,47.0,24.0,-8955.079709854383,Agriculture,EUR,Default
3405,2020-10-27,2021-01-22,0.0,33365.736019515825,6.0,20046.384217499995,0.1668431943654961,62.0,8.0,12687.952328382667,Manufacturing,AUD,Non-Default
3406,2020-06-12,2020-11-18,0.0,24287.84158630523,4.0,18376.777370108382,0.17845435386887332,61.0,12.0,-2706.6219880649032,Agriculture,USD,Non-Default
3407,2020-01-22,2020-06-05,0.0,-727.7037595458843,1.0,16595.011627532367,0.1302084306480305,25.0,23.0,-7372.192157942318,Manufacturing,USD,Non-Default
3408,2020-04-05,2021-02-11,,37865.65432542601,4.0,3627.6112262436786,0.1249863505136641,49.0,51.0,-9690.170485152374,Services,USD,Default
3409,2022-03-18,2023-02-23,1.0,44130.58631781167,3.0,9172.44773546024,0.10316533188446735,60.0,46.0,17509.67474713376,Agriculture,GBP,Non-Default
3410,2022-04-08,2022-05-20,1.0,17450.654256375437,9.0,22530.368110699583,0.033796413501178485,42.0,52.0,16742.56899976179,Agriculture,EUR,Non-Default
3411,2021-10-01,2022-08-26,1.0,29120.072544667833,6.0,1690.2623571786523,0.16819351404935473,20.0,24.0,4368.716051524194,IT,GBP,nan
3412,2020-12-16,2021-06-05,1.0,32614.78960269892,1.0,29744.382044982307,0.22191345739319177,37.0,9.0,12245.843645667377,Retail,USD,Non-Default
3413,2022-03-03,2022-10-29,1.0,34754.42633860375,8.0,13637.021913395634,0.1778414432386028,46.0,58.0,179.20271982570375,Retail,USD,Non-Default
3414,2022-08-13,2023-05-22,1.0,14483.85740144171,9.0,4872.169211798279,0.11591488802351776,64.0,11.0,17241.660373473936,Agriculture,EUR,Non-Default
3415,2021-05-22,2021-11-06,0.0,49509.59306260917,6.0,22214.432552293678,0.13078663370052238,51.0,6.0,-4705.639411237447,IT,ZWL,Non-Default
3416,2021-08-11,2022-06-15,1.0,31917.53349235832,2.0,15805.29107842287,0.2337653366313589,64.0,34.0,3730.633663098286,Services,AUD,Default
3417,2020-11-17,2021-01-31,1.0,41612.3105646765,9.0,20739.59486461169,0.16704575826959775,21.0,22.0,18819.38818541107,IT,USD,Non-Default
3418,2022-05-01,2023-03-11,1.0,2078.6580192679253,6.0,13952.065202146448,0.23281736398448669,63.0,10.0,-4440.904516386957,Manufacturing,AUD,Non-Default
3419,2020-05-22,2021-04-14,1.0,28468.896819852307,6.0,8809.598092366185,0.24263927556432568,36.0,7.0,9500.319123585508,Retail,ZWL,Non-Default
3420,2022-08-24,2023-02-02,1.0,24622.542467486463,6.0,18326.239055892634,0.200829332863557,38.0,32.0,3398.975901680311,IT,ZWL,Non-Default
3421,2020-12-22,2021-11-07,0.0,18998.876284241534,0.0,12752.61881717874,0.018613707555114593,23.0,37.0,5953.238646533846,Retail,EUR,Default
3422,2021-09-13,2022-08-03,1.0,23723.681064612796,0.0,23046.660710056414,0.012098804183363709,62.0,26.0,17866.845590644833,IT,ZWL,Default
3423,2022-09-24,2022-12-01,0.0,48329.985748772546,2.0,17575.321545560946,0.2007001636012592,34.0,6.0,17025.680204586653,Manufacturing,AUD,Non-Default
3424,2021-11-13,2022-03-10,1.0,48825.5237859393,9.0,19530.958849665712,0.22649156586872782,62.0,16.0,601.5472060879638,Agriculture,EUR,Non-Default
3425,2021-02-09,2021-03-24,0.0,2657.2365651315667,9.0,8296.308836879223,0.106271875728172,23.0,31.0,-5591.159775973438,Agriculture,GBP,Non-Default
3426,2020-09-20,2021-04-06,1.0,11090.941665366945,7.0,19669.332449751742,0.08808877619412978,33.0,14.0,4644.942295789122,Manufacturing,USD,Default
3427,2022-07-13,2023-04-06,1.0,30277.45068893683,0.0,7625.879884414485,0.2128532933113809,61.0,44.0,-9443.044269667387,Agriculture,GBP,Non-Default
3428,2020-09-13,2021-08-13,1.0,45262.988378186754,6.0,10926.316521234357,0.2332242925780841,45.0,49.0,2911.838699175556,IT,ZWL,Non-Default
3429,2020-01-17,2020-07-09,0.0,6621.027009242973,5.0,15801.050122471348,0.12217585306988724,30.0,36.0,9122.779532812052,Retail,EUR,Default
3430,2020-01-21,2020-02-24,1.0,29061.6042508167,5.0,24159.78776350824,0.1122335996762181,59.0,17.0,-1768.104309441269,Manufacturing,GBP,Non-Default
3431,2021-12-15,2022-06-09,1.0,13512.602827841734,4.0,6515.089709838413,0.24405835176060242,55.0,51.0,-2390.714560116089,Retail,GBP,Default
3432,2020-01-06,2020-09-14,,32462.989248183017,7.0,28692.18267536961,0.24434284180849714,23.0,45.0,6999.488917087649,IT,EUR,Default
3433,2020-07-08,2021-03-09,0.0,49824.632395206696,7.0,21292.09342325722,0.12587622065162035,18.0,31.0,11085.291774694986,Manufacturing,EUR,Non-Default
3434,2021-12-13,2022-10-06,1.0,36063.7688266953,9.0,15480.070675171113,0.23628285388015832,58.0,55.0,16971.135786331095,Retail,EUR,Non-Default
3435,2020-05-22,2020-08-17,0.0,42376.6275898537,3.0,27950.231947025364,0.0735706059776352,46.0,22.0,9635.151671062267,IT,ZWL,Non-Default
3436,2020-10-19,2021-02-10,1.0,10584.60353068426,4.0,6694.041896414064,0.06818677312578075,25.0,54.0,7896.034755128861,IT,GBP,Non-Default
3437,2022-01-04,2022-10-23,1.0,47636.47899912683,3.0,26466.159400753786,0.018706748801365487,48.0,54.0,-30.18830700034414,Agriculture,EUR,Non-Default
3438,2021-12-10,2022-01-10,1.0,47200.99287446985,8.0,29595.67185967627,0.11628266125510792,30.0,47.0,7183.194016176032,IT,GBP,Default
3439,2020-10-29,2021-08-22,0.0,47360.4713218459,3.0,3153.370923428115,0.15509518472728742,26.0,32.0,5257.626760137131,Services,GBP,Non-Default
3440,2022-02-28,2022-11-08,0.0,49306.3274007503,8.0,28894.03195525202,0.2254244471701108,40.0,33.0,-8835.850881433551,Retail,EUR,Non-Default
3441,2022-12-01,2023-08-18,1.0,3071.3843947065443,9.0,23719.001365152075,0.02492976956310387,60.0,30.0,10799.455792599787,IT,GBP,Non-Default
3442,2022-08-02,2022-09-20,1.0,48411.82610885721,1.0,24520.641012109267,0.18682960849334118,30.0,19.0,18944.27071391253,Manufacturing,EUR,Default
3443,2020-08-06,2020-11-18,1.0,6227.4756206261945,8.0,25247.526663792672,0.22164176095292087,25.0,34.0,18597.27987514126,IT,USD,Default
3444,2022-01-02,2022-03-26,,25948.348153475818,3.0,19831.324502579784,0.15771479169575964,22.0,15.0,-4282.323696097013,Manufacturing,GBP,nan
3445,2022-07-01,2022-09-27,,7196.4948294667865,4.0,6771.051170952429,0.14559379857596697,21.0,11.0,18765.844821565268,Agriculture,AUD,Non-Default
3446,2022-05-27,2022-07-29,1.0,17752.16564935401,8.0,3690.497579501405,0.1013967240326231,56.0,34.0,-6396.900844224374,Agriculture,AUD,Default
3447,2021-02-06,2022-01-01,0.0,33277.358417702,9.0,19108.665124723335,0.02202934790009448,39.0,1.0,12561.915685694737,IT,EUR,Non-Default
3448,2021-11-17,2022-09-07,0.0,19152.604533379472,0.0,24982.940337887994,0.10284093539279487,39.0,41.0,-4678.5682102808605,Services,USD,Non-Default
3449,2021-09-26,2022-03-08,1.0,25750.46607544629,0.0,6437.828196948865,0.02704797879263482,23.0,48.0,7373.764802888007,Agriculture,AUD,Non-Default
3450,2022-03-26,2023-02-20,1.0,4329.885694778929,6.0,19359.76378258764,0.01970115759126058,55.0,39.0,16825.83021836893,Services,AUD,Default
3451,2022-04-30,2022-08-10,1.0,48419.661138653,8.0,260.32229074801404,0.12230723410213107,31.0,42.0,-8257.786264775146,Agriculture,EUR,Non-Default
3452,2022-08-22,2023-01-15,1.0,26830.85381768037,6.0,12386.952000921872,0.058032341348553465,53.0,3.0,-4825.782026004973,Retail,ZWL,Non-Default
3453,2022-10-19,2023-07-08,1.0,8194.79666139767,1.0,20600.748881336178,0.07265060134270286,49.0,5.0,10251.878078692942,Retail,GBP,Default
3454,2021-05-03,2021-12-24,1.0,24900.963918415684,9.0,6382.639773574125,0.09088182109212817,26.0,36.0,2749.70069250453,Services,GBP,Non-Default
3455,2022-07-12,2022-12-24,0.0,13711.375871324548,5.0,10545.092347199601,0.19383255602904667,21.0,15.0,2749.70069250453,Manufacturing,USD,Default
3456,2022-11-14,2023-10-19,1.0,9426.764720348812,8.0,8937.86394243647,0.22461015449035704,50.0,34.0,1619.4423273565044,Manufacturing,GBP,Default
3457,2022-02-10,2022-03-24,1.0,25264.38059111948,1.0,28773.15276239066,0.10855265489364913,61.0,59.0,18121.677083570354,Manufacturing,USD,Non-Default
3458,2020-07-15,2021-04-09,1.0,13656.375678033988,7.0,20783.286351204613,0.20740117211329373,25.0,3.0,11761.728886220379,Retail,GBP,Non-Default
3459,2022-03-27,2023-02-08,1.0,18170.081694579367,1.0,944.7916042813843,0.10457734142909257,46.0,43.0,11140.649455058629,IT,GBP,Non-Default
3460,2022-05-12,2022-12-31,1.0,19540.43455611954,7.0,27097.082360813103,0.03834608519893197,22.0,40.0,18555.56422486577,IT,ZWL,Default
3461,2021-01-31,2021-05-16,1.0,38441.00878765491,7.0,4965.231330769986,0.09257990890207353,50.0,32.0,4555.8912667215645,Services,AUD,Non-Default
3462,2021-09-18,2022-04-30,1.0,4943.775109930262,5.0,13405.739011136358,0.014559542822891966,25.0,14.0,-6266.116576903192,Agriculture,GBP,Non-Default
3463,2022-01-02,2022-10-20,1.0,6368.260526324873,5.0,24191.357681130747,0.22132737319730128,40.0,46.0,-2632.038872582415,IT,AUD,nan
3464,2021-06-18,2022-06-04,1.0,30125.696858544892,7.0,13963.867022415134,0.059096332575927175,59.0,42.0,-332.81576446144027,Retail,EUR,Default
3465,2020-02-19,2021-01-07,1.0,49283.97540788284,8.0,23590.192578965514,0.0641397103421657,54.0,7.0,9962.850995029446,Services,USD,Non-Default
3466,2022-05-24,2022-08-15,0.0,32225.280484382565,8.0,29532.014979183055,0.0295970266522664,22.0,32.0,8564.233627871261,Agriculture,ZWL,Default
3467,2020-09-08,2021-07-14,1.0,15171.528150980404,4.0,26719.085843366352,0.18978152107173077,18.0,7.0,14218.83558364995,IT,ZWL,Non-Default
3468,2022-04-01,2022-09-11,1.0,15940.846436099207,8.0,22527.15986033701,0.19099364390427023,31.0,34.0,4550.43377426844,Manufacturing,USD,Non-Default
3469,2020-04-29,2020-12-10,0.0,34980.635693820004,4.0,19697.223704667413,0.17829150373441438,26.0,11.0,-571.8252454082813,Services,AUD,Non-Default
3470,2021-10-08,2021-12-17,1.0,23441.361127005857,6.0,4135.796537842206,0.1438637033437245,29.0,29.0,7367.594081276504,IT,GBP,Default
3471,2022-12-31,2023-02-07,1.0,40745.671575180655,4.0,17046.074016310162,0.06469808753435241,28.0,14.0,-3359.0427531188807,Agriculture,ZWL,Non-Default
3472,2020-10-17,2021-08-02,0.0,36445.13531597231,7.0,17206.659998832918,0.12117946438490484,56.0,27.0,14540.54745991698,IT,GBP,Non-Default
3473,2021-07-07,2021-12-03,1.0,30579.604176520974,9.0,28636.011879290152,0.09272801682278038,54.0,45.0,557.5894766146903,IT,GBP,Non-Default
3474,2020-05-15,2021-01-08,1.0,32085.4076047153,0.0,13741.14888477135,0.11703102047025578,59.0,28.0,12512.240567849596,IT,GBP,Non-Default
3475,2022-09-06,2022-12-10,0.0,-528.6419563650138,6.0,4213.205781807523,0.06049214640236442,51.0,2.0,3415.5618866606037,Agriculture,USD,Non-Default
3476,2020-04-10,2020-10-02,0.0,15338.460495107616,6.0,28696.863727729768,0.03897444325964397,49.0,35.0,14667.858341347208,Retail,AUD,Default
3477,2022-03-09,2023-01-29,,25799.95074067519,5.0,26335.123894820867,0.13589316167448295,31.0,23.0,-6194.760661384486,IT,EUR,Non-Default
3478,2021-03-30,2021-12-13,1.0,40089.92423272151,0.0,8407.68262518103,0.20192019306549863,50.0,44.0,-3598.665403728013,Retail,ZWL,Non-Default
3479,2021-01-06,2021-04-21,1.0,12135.954008125362,7.0,18820.869125050336,0.13091357854439686,37.0,56.0,6441.212894863114,Services,EUR,Non-Default
3480,2021-06-21,2021-11-02,1.0,14932.70078166122,6.0,9001.487383343898,0.1237235006780857,37.0,58.0,19367.85529241699,Manufacturing,USD,Non-Default
3481,2022-12-25,2023-02-16,1.0,14362.51315117625,1.0,24344.5327381846,0.11405351567968658,50.0,25.0,2370.1478183705913,Agriculture,GBP,Non-Default
3482,2020-09-07,2021-07-10,1.0,17317.36087033161,6.0,17177.641515574665,0.0735706059776352,20.0,6.0,2209.8066890294867,Agriculture,GBP,Default
3483,2020-06-21,2021-02-16,1.0,3036.3780821886808,4.0,7359.394495855105,0.13144981696535357,58.0,16.0,11830.012153936666,Manufacturing,GBP,nan
3484,2021-04-04,2021-06-28,0.0,49983.3334673467,0.0,9294.084879628184,0.013990553494245344,26.0,53.0,-5779.823534957996,Agriculture,EUR,Default
3485,2020-05-10,2021-04-14,1.0,472.1068123595685,1.0,28213.374034710254,0.11218048424510804,55.0,49.0,8150.045772113946,Agriculture,GBP,Non-Default
3486,2021-11-16,2022-08-04,1.0,6545.691677472505,3.0,14640.421142186464,0.09228986242109775,59.0,41.0,-1858.0025715572147,Services,USD,Non-Default
3487,2021-11-02,2022-08-05,1.0,23063.9917167183,9.0,27294.060154818373,0.22475426004638746,43.0,2.0,-3194.7586293246295,Manufacturing,ZWL,Non-Default
3488,2022-11-29,2023-11-07,1.0,28982.170288418867,2.0,26241.147333047607,0.195543724850461,23.0,35.0,-439.7272028384996,Retail,ZWL,Non-Default
3489,2021-07-06,2022-05-16,1.0,2347.027762122759,8.0,26616.156645707415,0.11483982151089496,46.0,10.0,-5049.455446332137,Manufacturing,ZWL,Non-Default
3490,2022-08-07,2022-11-25,1.0,33649.06789373373,5.0,26392.337184046643,0.09274802119908906,25.0,16.0,3183.569740409548,Services,GBP,Default
3491,2022-01-23,2022-03-30,1.0,33630.89543654443,6.0,22404.462124511563,0.12387599634429432,62.0,44.0,7229.749419312273,IT,USD,Non-Default
3492,2020-03-24,2020-08-14,1.0,18385.405934506,8.0,28294.881627254847,0.2125062206359814,39.0,55.0,-2037.8750246329128,IT,USD,Non-Default
3493,2021-05-02,2021-10-09,0.0,45658.79741148589,1.0,13175.05223394546,0.11123308021231466,54.0,52.0,9185.433206217269,Services,GBP,Non-Default
3494,2021-09-29,2022-02-18,0.0,24771.933700129895,8.0,1470.8845852374707,0.11364650843099557,60.0,18.0,13635.750063830186,Services,AUD,Non-Default
3495,2020-11-02,2021-06-01,1.0,49466.95408403873,0.0,27967.700938864164,0.13903795219530116,42.0,34.0,13899.294012654504,Services,ZWL,Non-Default
3496,2020-03-03,2020-12-30,1.0,6797.331127884612,6.0,27774.858639341277,0.13151096395928247,34.0,55.0,2593.9177108681524,Services,EUR,Non-Default
3497,2021-02-11,2022-01-19,0.0,43611.05176628162,2.0,10839.297774614584,0.16191266254988618,44.0,17.0,6139.523302877085,Retail,ZWL,Non-Default
3498,2022-01-17,2022-12-09,0.0,48536.170475636194,2.0,28990.323229871166,0.23483257670407617,48.0,40.0,456.1022615730071,Manufacturing,GBP,Default
3499,2021-10-26,2022-04-24,1.0,1978.2074270168491,9.0,29679.59380424085,0.07272399071989546,26.0,58.0,-7858.526433470428,IT,USD,Non-Default
3500,2021-07-01,2022-06-15,0.0,29767.398291980007,5.0,19298.83793300466,0.04620376931518156,62.0,15.0,17612.786847259515,Manufacturing,EUR,Non-Default
3501,2020-11-30,2021-10-05,1.0,33144.42740408542,3.0,29477.269357455007,0.0514263388294788,64.0,28.0,12748.962895797584,Services,EUR,Non-Default
3502,2020-10-02,2021-04-09,0.0,42489.228229205924,0.0,7818.73868684081,0.14336573241387515,52.0,12.0,18819.34899958886,Manufacturing,USD,Non-Default
3503,2022-03-29,2022-09-01,,20812.338364926436,9.0,1943.7791827372876,0.10907748874343315,37.0,37.0,15452.659139349598,Retail,ZWL,Non-Default
