loan_id,disbursement_date,expire_date,is_employed,loan_amount,number_of_defaults,outstanding_balance,interest_rate,age,remaining_term,salary,loan_status
c0e7b7b9-a970-4fef-9d95-9130a4653ff3,2020-05-31,2022-05-21,True,16964.86,4,39844.89,4.93,39,24,114528.36,Default
e12e9285-7044-4b59-afcf-8cbc485e7437,2022-12-18,2026-11-27,True,33311.41,5,21234.44,24.67,20,48,69928.28,Non-Default
a01fd5ed-bd75-45c0-9dde-2b332281fb84,2020-03-16,2021-03-11,True,21989.96,3,27676.51,7.28,72,12,86925.0,Non-Default
1d2bff2a-6a73-46dc-be37-3df592c11f57,2021-10-26,2026-09-30,False,2827.28,1,42536.37,15.27,48,60,42104.78,Default
498bfcc3-e574-4904-b382-d9aa5b368b71,2022-09-25,2024-09-14,False,20159.61,5,2865.91,19.78,28,24,64061.08,Default
859e09a8-c064-4cfb-a273-bbe2fa9aa031,2020-04-30,2022-04-20,False,48346.55,1,8888.77,23.3,47,24,25739.83,Non-Default
bc03075a-ee19-4e4c-bd91-869b1ba6b834,2021-05-18,2024-05-02,True,9626.55,1,3739.0,20.53,74,36,45806.13,Non-Default
96730489-f84d-412c-a72c-b92962bd2f96,2021-01-06,2022-01-01,True,44864.99,2,18978.3,11.9,69,12,64065.41,Non-Default
393f3ec6-1bdf-40d1-8462-a273429d8710,2024-01-21,2026-01-10,True,5935.88,5,31952.57,20.4,22,24,116930.4,Non-Default
9964ba8c-83e6-4213-baf1-37353934816e,2020-09-08,2023-08-24,False,4146.76,3,17662.14,4.17,27,36,87087.78,Non-Default
ea7feffa-ebd4-48f5-85ff-8e5264575abc,2023-11-10,2025-10-30,True,38510.09,1,303.5,14.26,54,24,55312.33,Default
47aa3b1d-db49-4942-a1a8-12cd1cfe5525,2020-12-27,2024-12-06,False,48254.37,2,26653.22,9.14,72,48,81608.41,Non-Default
cba9c315-ac09-4c92-ba42-fc8030012396,2022-05-01,2026-04-10,True,24693.44,0,40235.68,3.54,46,48,110855.05,Non-Default
f1432fac-79b7-4dfc-b75b-6ef016a36802,2020-09-05,2024-08-15,True,4594.12,4,19243.72,24.38,23,48,113787.28,Default
bb9d39aa-dac4-4290-a805-7f90180260d7,2020-08-11,2021-08-06,False,15308.73,3,44280.88,5.86,75,12,41416.5,Default
bc3f61ca-4fc3-4745-ab68-ef884aac5683,2020-10-22,2025-09-26,True,5858.11,4,24888.97,10.42,42,60,116583.07,Non-Default
8ecf59df-71d3-4947-b018-cb4d8763faca,2021-09-20,2024-09-04,False,47770.41,5,13510.02,19.48,27,36,89440.83,Default
51299cd7-1038-4b70-b64f-9913fb06aced,2022-07-21,2026-06-30,False,31366.89,4,29210.97,6.72,20,48,63511.3,Default
d56e3ce4-fe09-4b24-8530-10977e1f2b01,2020-04-26,2022-04-16,True,37151.6,0,42035.41,9.75,69,24,112936.32,Non-Default
66ac5dd8-b364-4795-be3f-902a08bde9d4,2020-10-19,2024-09-28,False,7379.53,1,12158.41,15.89,33,48,101621.22,Default
dc724025-8650-4cd5-9640-a4056efdf5d4,2020-06-26,2022-06-16,True,16048.5,3,19213.48,17.67,36,24,100403.21,Non-Default
720fdc43-9327-43af-a9fb-93f39751a80e,2022-11-13,2024-11-02,True,39344.78,1,49945.56,14.74,36,24,94173.2,Default
d1d2f548-3845-4adf-96df-7940c935ce03,2022-09-26,2027-08-31,False,17887.57,5,22816.73,5.22,57,60,43751.99,Non-Default
23c8f772-8d5f-4ba3-b1b8-957371d13cb2,2023-10-26,2028-09-29,True,18550.72,3,5587.77,7.66,50,60,91150.86,Default
cf40354c-b97f-4e38-93b7-45146e043373,2022-11-08,2023-11-03,False,47402.43,0,24578.43,22.97,54,12,53827.21,Default
30948d90-123b-4261-8ab5-662424697fd0,2020-06-03,2025-05-08,False,3767.13,1,33690.78,10.61,48,60,51939.51,Default
db6281cc-297f-4a5a-a2fb-dcf5c2bbd38b,2020-11-14,2023-10-30,False,44248.93,3,20743.5,20.52,46,36,83331.33,Non-Default
ac63750d-0c78-4daf-be1c-671ac440abd6,2021-01-28,2024-01-13,True,9861.48,2,8974.73,6.93,30,36,96949.08,Default
d72af370-d073-4603-9721-10812dc6b814,2024-04-18,2028-03-28,False,23457.19,1,45756.33,24.79,21,48,91009.57,Default
26476e4a-f049-4c22-8274-0b96ada00f55,2021-08-01,2022-07-27,True,39517.24,3,8376.77,11.92,73,12,63261.32,Default
8704e855-2b28-45be-b4d8-c9efd73eb770,2021-08-24,2022-08-19,True,5446.51,5,17300.03,12.95,38,12,70199.98,Default
1bc2b3ac-db7f-472d-b258-bbdf62632e55,2024-02-18,2025-02-12,False,26517.62,3,25267.6,19.39,53,12,108790.58,Non-Default
fc9e972a-e15a-48d9-aaee-7d97655610e2,2021-07-21,2022-07-16,False,7747.26,1,10319.44,18.09,67,12,87868.76,Non-Default
d0f25aa3-813c-4464-a931-d57fcba197bd,2024-01-20,2027-12-30,False,30905.78,4,6197.06,15.4,39,48,78540.16,Default
641dc0db-a36d-4c96-ae4d-4c595e68a758,2021-03-15,2023-03-05,True,38772.84,2,5485.23,3.23,28,24,101223.04,Default
90b88f57-a621-4efb-a289-45ee44e450c2,2022-06-13,2023-06-08,True,19984.56,2,47171.59,15.89,61,12,63192.75,Default
4fd277f7-7d91-4063-930e-59e18eb18761,2020-07-08,2023-06-23,False,49641.59,5,16839.67,21.5,74,36,39731.25,Non-Default
44b93582-9376-441b-8b51-f38f85f16400,2020-12-17,2024-11-26,False,4217.56,5,42380.14,21.6,49,48,108910.37,Non-Default
e4eb7820-b485-440f-b3b5-b4fc46346e2a,2022-09-30,2026-09-09,False,36383.22,5,49365.19,17.7,57,48,43241.96,Default
8fbbec7c-14bc-43af-93e7-69717e14030b,2022-12-31,2027-12-05,False,13446.52,5,3440.76,22.99,41,60,81715.67,Default
